Cycle_BatchID,T_delay_10,T_delay_9,T_delay_8,T_delay_7,T_delay_6,T_delay_5,T_delay_4,T_delay_3,T_delay_2,T_delay_1,T_production_1,T_production_2,T_production_3.1,T_production_3.2,T_production_4.2,T_production_5,T_production_6,T_production_7,T_production_9,T_production_10,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_9,T_10,T_total,M_delay_9,M_delay_8,M_delay_7,M_delay_5,M_delay_3,M_production_1,M_production_2,M_production_3.1,M_production_3.2,M_production_4.2,M_production_4.3,M_production_5,M_production_6,M_production_7,M_production_8,M_production_9,M_production_10,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_total
B_32,0.6453488372093024,0.0,0.0,0.0,0.0,0.0,0.059006211180124224,0.0,0.0,0.8349056603773585,0.5230978260869565,0.7676630434782609,0.827445652173913,0.10190217391304347,0.8029891304347826,0.9116847826086956,0.2296195652173913,0.2758152173913044,0.2404891304347826,0.4578804347826087,0.9415760869565217,0.47961956521739135,0.21603260869565216,0.5910326086956521,0.22418478260869565,0.13179347826086957,0.21875,0.2105978260869565,0.9171195652173912,0.2595108695652174,0.38179347826086957,0.3845108695652174,0.023097826086956524,0.03125,0.33559782608695654,0.9470108695652174,0.7703804347826086,0.9225543478260869,0.09646739130434782,0.8573369565217391,0.24864130434782608,0.9279891304347826,0.5448369565217391,0.3790760869565218,0.4524456521739131,0.9144021739130435,0.13451086956521738,0.9470108695652174,0.7703804347826086,0.14266304347826086,0.8573369565217391,0.5421195652173912,0.5448369565217391,0.31385869565217395,0.47146739130434784,0.9144021739130435,0.13451086956521738,0.14266304347826086
B_33,0.029069767441860465,0.0,0.0,0.0,0.9979508196721312,0.0,0.5248447204968945,0.0,0.0,0.07075471698113207,0.5258152173913043,0.9633152173913043,0.08559782608695651,0.9823369565217391,0.35733695652173914,0.7785326086956521,0.11005434782608695,0.15081521739130435,0.10190217391304347,0.49048913043478265,0.6888586956521738,0.6154891304347826,0.13179347826086957,0.7921195652173912,0.19972826086956522,0.9769021739130435,0.12907608695652173,0.06929347826086955,0.7730978260869565,0.24864130434782608,0.9850543478260869,0.49320652173913043,0.2866847826086957,0.29211956521739135,0.6752717391304347,0.9415760869565217,0.9769021739130435,0.08288043478260869,0.6127717391304347,0.5665760869565217,0.78125,0.4877717391304348,0.8546195652173912,0.3165760869565218,0.6970108695652174,0.8328804347826086,0.03125,0.9415760869565217,0.9769021739130435,0.5366847826086956,0.5665760869565217,0.30842391304347827,0.8546195652173912,0.2703804347826087,0.6888586956521738,0.8328804347826086,0.03125,0.577445652173913
B_34,0.0872093023255814,0.0,0.0,0.0,0.24795081967213115,0.4913194444444445,0.0,0.0,0.0,0.23113207547169812,0.4986413043478261,0.5176630434782609,0.9932065217391304,0.90625,0.9470108695652174,0.14266304347826086,0.47146739130434784,0.2894021739130435,0.1046195652173913,0.40625,0.7703804347826086,0.2078804347826087,0.49320652173913043,0.5421195652173912,0.4769021739130435,0.5013586956521738,0.22418478260869565,0.07201086956521739,0.7894021739130435,0.20516304347826086,0.36548913043478265,0.3220108695652174,0.012228260869565216,0.004076086956521739,0.7241847826086956,0.96875,0.5040760869565217,0.96875,0.3491847826086957,0.9633152173913043,0.09918478260869565,0.15353260869565216,0.6317934782608695,0.21331521739130435,0.9225543478260869,0.8980978260869565,0.058423913043478264,0.96875,0.5013586956521738,0.41711956521739135,0.9633152173913043,0.12364130434782608,0.6317934782608695,0.19972826086956522,0.9008152173913043,0.8980978260869565,0.058423913043478264,0.37635869565217395
B_35,0.6569767441860465,0.0,0.0,0.0,0.0,0.3524305555555556,0.0,0.0,0.0,0.3632075471698113,0.3491847826086957,0.9877717391304347,0.12364130434782608,0.8057065217391304,0.9959239130434783,0.06929347826086955,0.3002717391304348,0.2214673913043478,0.29211956521739135,0.3790760869565218,0.811141304347826,0.6535326086956521,0.07201086956521739,0.561141304347826,0.3519021739130435,0.16440217391304346,0.18070652173913043,0.2703804347826087,0.9198369565217391,0.21603260869565216,0.5258152173913043,0.41983695652173914,0.020380434782608696,0.5230978260869565,0.43070652173913043,0.7948369565217391,0.9904891304347826,0.13994565217391303,0.6372282608695652,0.9904891304347826,0.53125,0.10190217391304347,0.6209239130434783,0.53125,0.2105978260869565,0.6779891304347826,0.13994565217391303,0.7948369565217391,0.9904891304347826,0.5910326086956521,0.9904891304347826,0.11005434782608695,0.6209239130434783,0.4008152173913044,0.2296195652173913,0.6779891304347826,0.13994565217391303,0.6073369565217391
B_36,0.9011627906976744,0.0,0.0,0.0,0.0,0.0,0.38819875776397517,0.0,0.0,0.9481132075471698,0.485054347826087,0.9605978260869565,0.30298913043478265,0.35461956521739135,0.8491847826086956,0.9334239130434783,0.6372282608695652,0.7160326086956521,0.13994565217391303,0.5394021739130435,0.9850543478260869,0.6046195652173912,0.11820652173913043,0.7350543478260869,0.23505434782608695,0.28396739130434784,0.5176630434782609,0.11005434782608695,0.9796195652173912,0.5040760869565217,0.8165760869565217,0.35461956521739135,0.5040760869565217,0.028532608695652176,0.6834239130434783,0.9225543478260869,0.9307065217391304,0.28396739130434784,0.3002717391304348,0.8138586956521738,0.5122282608695652,0.9035326086956521,0.827445652173913,0.2758152173913044,0.009510869565217392,0.8546195652173912,0.001358695652173913,0.9225543478260869,0.9307065217391304,0.3002717391304348,0.8138586956521738,0.514945652173913,0.827445652173913,0.24592391304347824,0.009510869565217392,0.8519021739130435,0.001358695652173913,0.19972826086956522
B_37,0.07558139534883722,0.0,0.0,0.0,0.0,0.1857638888888889,0.14596273291925466,0.0,0.0,0.1650943396226415,0.43885869565217395,0.9279891304347826,0.1671195652173913,0.6888586956521738,0.9008152173913043,0.5991847826086956,0.8328804347826086,0.18342391304347824,0.18342391304347824,0.5285326086956521,0.7540760869565217,0.6317934782608695,0.08831521739130434,0.6290760869565217,0.4415760869565218,0.38722826086956524,0.1589673913043478,0.15353260869565216,0.7839673913043478,0.17527173913043478,0.8464673913043478,0.4415760869565218,0.16440217391304346,0.7513586956521738,0.5801630434782609,0.9035326086956521,0.9633152173913043,0.16168478260869565,0.7866847826086956,0.873641304347826,0.2078804347826087,0.748641304347826,0.5122282608695652,0.1779891304347826,0.15081521739130435,0.8410326086956521,0.06657608695652173,0.9035326086956521,0.9633152173913043,0.7051630434782609,0.873641304347826,0.8383152173913043,0.5122282608695652,0.1671195652173913,0.16168478260869565,0.8410326086956521,0.06657608695652173,0.6915760869565217
B_38,0.5290697674418604,0.0,0.0,0.0,0.9282786885245902,0.6649305555555555,0.0,0.0,0.0,0.014150943396226415,0.3899456521739131,0.9959239130434783,0.10733695652173912,0.9279891304347826,0.9796195652173912,0.058423913043478264,0.09103260869565216,0.6644021739130435,0.18885869565217392,0.44972826086956524,0.5747282608695652,0.6671195652173912,0.10190217391304347,0.5529891304347826,0.5828804347826086,0.78125,0.4769021739130435,0.16168478260869565,0.8926630434782609,0.35461956521739135,0.6480978260869565,0.7567934782608695,0.09103260869565216,0.6589673913043478,0.3790760869565218,0.8573369565217391,0.9932065217391304,0.09646739130434782,0.2595108695652174,0.9796195652173912,0.6317934782608695,0.05570652173913043,0.6154891304347826,0.18070652173913043,0.40625,0.873641304347826,0.11005434782608695,0.8573369565217391,0.9932065217391304,0.22418478260869565,0.9796195652173912,0.08288043478260869,0.6154891304347826,0.16983695652173914,0.4035326086956522,0.873641304347826,0.11005434782608695,0.2404891304347826
B_39,0.7732558139534884,0.0,0.0,0.0,0.07581967213114754,0.9184027777777777,0.0,0.0,0.0,0.7688679245283019,0.3953804347826087,0.9225543478260869,0.6970108695652174,0.7404891304347826,0.3627717391304348,0.6915760869565217,0.6535326086956521,0.15625,0.08559782608695651,0.49320652173913043,0.9252717391304347,0.5828804347826086,0.43342391304347827,0.26766304347826086,0.9415760869565217,0.4769021739130435,0.13451086956521738,0.05298913043478261,0.9470108695652174,0.37092391304347827,0.9605978260869565,0.43070652173913043,0.08831521739130434,0.8057065217391304,0.2296195652173913,0.8654891304347826,0.873641304347826,0.90625,0.7269021739130435,0.686141304347826,0.42798913043478265,0.6535326086956521,0.5176630434782609,0.09918478260869565,0.8573369565217391,0.8845108695652174,0.11820652173913043,0.8654891304347826,0.873641304347826,0.7432065217391304,0.686141304347826,0.8464673913043478,0.5176630434782609,0.09918478260869565,0.8355978260869565,0.8845108695652174,0.11820652173913043,0.7241847826086956
B_4,0.25,0.0,0.0,0.0,0.10450819672131147,0.05381944444444444,0.027950310559006212,0.0,0.0,0.6462264150943395,0.46875,0.8519021739130435,0.998641304347826,0.9415760869565217,0.8192934782608695,0.5747282608695652,0.8029891304347826,0.16168478260869565,0.1779891304347826,0.38179347826086957,0.8845108695652174,0.5203804347826086,0.5040760869565217,0.5747282608695652,0.2894021739130435,0.5475543478260869,0.1453804347826087,0.1480978260869565,0.8247282608695652,0.2214673913043478,0.8383152173913043,0.7269021739130435,0.30842391304347827,0.35733695652173914,0.7622282608695652,0.936141304347826,0.7350543478260869,0.6127717391304347,0.9171195652173912,0.7595108695652174,0.9388586956521738,0.8002717391304347,0.7785326086956521,0.19972826086956522,0.7703804347826086,0.8084239130434783,0.13722826086956522,0.936141304347826,0.7350543478260869,0.9144021739130435,0.7595108695652174,0.4660326086956522,0.7785326086956521,0.18885869565217392,0.7676630434782609,0.8084239130434783,0.13722826086956522,0.8980978260869565
B_40,0.005813953488372093,0.0,0.0,0.0,0.9487704918032787,0.057291666666666664,0.6304347826086957,0.0,0.0,0.9669811320754716,0.46059782608695654,0.952445652173913,0.1779891304347826,0.8763586956521738,0.9850543478260869,0.09103260869565216,0.4008152173913044,0.20516304347826086,0.11277173913043477,0.4035326086956522,0.9904891304347826,0.6127717391304347,0.15353260869565216,0.84375,0.08288043478260869,0.9497282608695652,0.17255434782608695,0.08016304347826086,0.7567934782608695,0.36820652173913043,0.4986413043478261,0.7377717391304347,0.06114130434782609,0.4252717391304348,0.6317934782608695,0.9116847826086956,0.9551630434782609,0.15081521739130435,0.5285326086956521,0.9932065217391304,0.27309782608695654,0.08559782608695651,0.6997282608695652,0.2649456521739131,0.23233695652173914,0.748641304347826,0.09103260869565216,0.9116847826086956,0.9551630434782609,0.4524456521739131,0.9932065217391304,0.07744565217391304,0.6997282608695652,0.2404891304347826,0.24320652173913043,0.748641304347826,0.09103260869565216,0.43885869565217395
B_41,0.0,0.0,0.0,0.0,0.0,0.4322916666666667,0.0,0.0,0.0,0.05188679245283019,0.04483695652173913,0.08559782608695651,0.06929347826086955,0.09103260869565216,0.08559782608695651,0.08831521739130434,0.08288043478260869,0.07472826086956522,0.07201086956521739,0.04483695652173913,0.6480978260869565,0.05570652173913043,0.025815217391304348,0.06114130434782609,0.4252717391304348,0.0638586956521739,0.07201086956521739,0.03940217391304348,0.023097826086956524,0.04755434782608696,0.6779891304347826,0.577445652173913,0.49048913043478265,0.7160326086956521,0.6671195652173912,0.07472826086956522,0.08559782608695651,0.06657608695652173,0.24320652173913043,0.08288043478260869,0.18342391304347824,0.08016304347826086,0.9198369565217391,0.07472826086956522,0.8926630434782609,0.9307065217391304,0.9225543478260869,0.07472826086956522,0.08559782608695651,0.15625,0.08288043478260869,0.19972826086956522,0.9198369565217391,0.0638586956521739,0.8682065217391304,0.9307065217391304,0.9225543478260869,0.36820652173913043
B_42,0.040697674418604654,0.0,0.0,0.0,0.29713114754098363,0.4357638888888889,0.4192546583850932,0.0,0.0,0.0,0.4470108695652174,0.9714673913043478,0.21603260869565216,0.6915760869565217,0.9932065217391304,0.12635869565217392,0.7432065217391304,0.06929347826086955,0.45516304347826086,0.5339673913043478,0.28125,0.6182065217391304,0.13994565217391303,0.7595108695652174,0.4470108695652174,0.6372282608695652,0.06657608695652173,0.38179347826086957,0.7758152173913043,0.14266304347826086,0.44972826086956524,0.7160326086956521,0.009510869565217392,0.6372282608695652,0.30842391304347827,0.873641304347826,0.9415760869565217,0.20244565217391303,0.7703804347826086,0.9959239130434783,0.2105978260869565,0.07201086956521739,0.5067934782608695,0.5230978260869565,0.012228260869565216,0.8057065217391304,0.01766304347826087,0.873641304347826,0.9415760869565217,0.7160326086956521,0.9959239130434783,0.09918478260869565,0.5067934782608695,0.39809782608695654,0.014945652173913044,0.8057065217391304,0.01766304347826087,0.6372282608695652
B_43,0.1686046511627907,0.0,0.0,0.0,0.39959016393442626,0.4461805555555556,0.6490683229813665,0.0,0.0,0.0,0.47146739130434784,0.8654891304347826,0.8654891304347826,0.2785326086956522,0.41983695652173914,0.889945652173913,0.7459239130434783,0.6535326086956521,0.24864130434782608,0.4361413043478261,0.29211956521739135,0.5421195652173912,0.37635869565217395,0.8464673913043478,0.6453804347826086,0.6779891304347826,0.4660326086956522,0.21875,0.8057065217391304,0.3845108695652174,0.3519021739130435,0.30842391304347827,0.13179347826086957,0.6834239130434783,0.38179347826086957,0.8872282608695652,0.8953804347826086,0.9605978260869565,0.41983695652173914,0.45516304347826086,0.21331521739130435,0.8355978260869565,0.561141304347826,0.11277173913043477,0.9823369565217391,0.84375,0.0638586956521739,0.8872282608695652,0.8953804347826086,0.4578804347826087,0.45516304347826086,0.8192934782608695,0.561141304347826,0.11277173913043477,0.9769021739130435,0.84375,0.0638586956521739,0.4633152173913044
B_44,0.7151162790697674,0.0,0.0,0.0,0.9651639344262295,0.4427083333333333,0.0,0.0,0.0,0.75,0.48233695652173914,0.7785326086956521,0.6997282608695652,0.96875,0.9714673913043478,0.43885869565217395,0.5828804347826086,0.4035326086956522,0.08288043478260869,0.5258152173913043,0.9198369565217391,0.41711956521739135,0.4877717391304348,0.5394021739130435,0.6073369565217391,0.9823369565217391,0.30570652173913043,0.050271739130434784,0.9334239130434783,0.4877717391304348,0.5883152173913043,0.71875,0.3790760869565218,0.4008152173913044,0.39809782608695654,0.9198369565217391,0.827445652173913,0.7540760869565217,0.09103260869565216,0.9225543478260869,0.24320652173913043,0.3002717391304348,0.65625,0.22418478260869565,0.08559782608695651,0.8627717391304347,0.04755434782608696,0.9198369565217391,0.827445652173913,0.12907608695652173,0.9225543478260869,0.2758152173913044,0.65625,0.2078804347826087,0.09918478260869565,0.8627717391304347,0.04755434782608696,0.04483695652173913
B_45,0.3430232558139535,0.0,0.0,0.0,0.0,0.1684027777777778,0.07763975155279502,0.0,0.0,0.06132075471698113,0.4524456521739131,0.9823369565217391,0.13722826086956522,0.8790760869565217,0.8627717391304347,0.46875,0.09646739130434782,0.09646739130434782,0.3111413043478261,0.5176630434782609,0.6834239130434783,0.6616847826086956,0.09375,0.5991847826086956,0.41711956521739135,0.07472826086956522,0.08831521739130434,0.2785326086956522,0.8464673913043478,0.09103260869565216,0.34646739130434784,0.3491847826086957,0.38722826086956524,0.8165760869565217,0.3736413043478261,0.8682065217391304,0.9796195652173912,0.1480978260869565,0.49320652173913043,0.8491847826086956,0.01766304347826087,0.639945652173913,0.5230978260869565,0.23777173913043478,0.30570652173913043,0.8247282608695652,0.11277173913043477,0.8682065217391304,0.9796195652173912,0.4252717391304348,0.8491847826086956,0.8519021739130435,0.5230978260869565,0.21875,0.3220108695652174,0.8247282608695652,0.11277173913043477,0.4578804347826087
B_46,0.5755813953488372,0.0,0.0,0.0,0.31352459016393447,0.4600694444444445,0.8726708074534162,0.0,0.0,0.02358490566037736,0.53125,0.8872282608695652,0.17255434782608695,0.9959239130434783,0.8790760869565217,0.2703804347826087,0.19429347826086957,0.5366847826086956,0.36820652173913043,0.485054347826087,0.6073369565217391,0.5339673913043478,0.38722826086956524,0.9442934782608695,0.6046195652173912,0.43070652173913043,0.39266304347826086,0.3328804347826087,0.9035326086956521,0.4252717391304348,0.5584239130434783,0.7078804347826086,0.006793478260869565,0.7269021739130435,0.7703804347826086,0.9551630434782609,0.889945652173913,0.1589673913043478,0.4008152173913044,0.811141304347826,0.6073369565217391,0.25135869565217395,0.5203804347826086,0.2785326086956522,0.47146739130434784,0.8817934782608695,0.03940217391304348,0.9551630434782609,0.889945652173913,0.3410326086956522,0.811141304347826,0.46875,0.5203804347826086,0.24864130434782608,0.48233695652173914,0.8817934782608695,0.03940217391304348,0.30570652173913043
B_47,0.2383720930232558,0.0,0.0,0.0,0.022540983606557378,0.046875,0.35093167701863354,0.0,0.0,0.04245283018867925,0.36548913043478265,0.9415760869565217,0.29211956521739135,0.6426630434782609,0.6616847826086956,0.9144021739130435,0.12907608695652173,0.23505434782608695,0.12907608695652173,0.39266304347826086,0.639945652173913,0.6209239130434783,0.19701086956521738,0.7160326086956521,0.29483695652173914,0.16168478260869565,0.19157608695652173,0.10190217391304347,0.8220108695652174,0.17255434782608695,0.8301630434782609,0.40625,0.05570652173913043,0.09918478260869565,0.5475543478260869,0.8627717391304347,0.9605978260869565,0.3111413043478261,0.7948369565217391,0.7703804347826086,0.3383152173913044,0.9470108695652174,0.7676630434782609,0.31929347826086957,0.9714673913043478,0.8029891304347826,0.1480978260869565,0.8627717391304347,0.9605978260869565,0.7459239130434783,0.7703804347826086,0.5720108695652174,0.7676630434782609,0.27309782608695654,0.9578804347826086,0.8029891304347826,0.1480978260869565,0.8328804347826086
B_48,0.28488372093023256,0.0,0.0,0.0,0.5758196721311476,0.689236111111111,0.33229813664596275,0.0,0.0,0.6367924528301886,0.4877717391304348,0.9551630434782609,0.07201086956521739,0.9904891304347826,0.6209239130434783,0.6698369565217391,0.9497282608695652,0.5258152173913043,0.12364130434782608,0.43070652173913043,0.8817934782608695,0.6263586956521738,0.1453804347826087,0.7051630434782609,0.7785326086956521,0.8600543478260869,0.3845108695652174,0.09646739130434782,0.8355978260869565,0.5013586956521738,0.4116847826086957,0.7133152173913043,0.29211956521739135,0.8464673913043478,0.2595108695652174,0.9714673913043478,0.96875,0.06929347826086955,0.49592391304347827,0.6019021739130435,0.6046195652173912,0.7078804347826086,0.35461956521739135,0.1046195652173913,0.22690217391304346,0.8872282608695652,0.06929347826086955,0.9714673913043478,0.96875,0.38722826086956524,0.6019021739130435,0.8845108695652174,0.35461956521739135,0.1046195652173913,0.2404891304347826,0.8872282608695652,0.06929347826086955,0.360054347826087
B_49,0.5523255813953488,0.0,0.0,0.0,0.7602459016393442,0.845486111111111,0.5496894409937889,0.0,0.0,0.42924528301886794,0.5095108695652174,0.873641304347826,0.5720108695652174,0.11005434782608695,0.9578804347826086,0.12092391304347826,0.17255434782608695,0.8029891304347826,0.2894021739130435,0.4660326086956522,0.8355978260869565,0.561141304347826,0.13451086956521738,0.8029891304347826,0.8220108695652174,0.7269021739130435,0.6073369565217391,0.2595108695652174,0.8980978260869565,0.6127717391304347,0.49048913043478265,0.43885869565217395,0.26766304347826086,0.0638586956521739,0.5448369565217391,0.9904891304347826,0.8872282608695652,0.41983695652173914,0.7241847826086956,0.9714673913043478,0.028532608695652176,0.19701086956521738,0.8519021739130435,0.23233695652173914,0.9796195652173912,0.8301630434782609,0.07744565217391304,0.9904891304347826,0.8872282608695652,0.6970108695652174,0.9714673913043478,0.1671195652173913,0.8519021739130435,0.21331521739130435,0.9741847826086956,0.8301630434782609,0.07744565217391304,0.8057065217391304
B_5,0.7616279069767442,0.0,0.0,0.0,0.8176229508196722,0.546875,0.0,0.0,0.0,0.8726415094339622,0.49048913043478265,0.9035326086956521,0.24864130434782608,0.6508152173913043,0.8980978260869565,0.3519021739130435,0.8138586956521738,0.17527173913043478,0.3383152173913044,0.4769021739130435,0.9633152173913043,0.53125,0.1589673913043478,0.5122282608695652,0.6698369565217391,0.9089673913043478,0.15353260869565216,0.30842391304347827,0.9497282608695652,0.43070652173913043,0.9741847826086956,0.44972826086956524,0.3953804347826087,0.6480978260869565,0.6725543478260869,0.9578804347826086,0.8709239130434783,0.19157608695652173,0.06657608695652173,0.9334239130434783,0.8247282608695652,0.39809782608695654,0.46059782608695654,0.37092391304347827,0.4769021739130435,0.9008152173913043,0.13179347826086957,0.9578804347826086,0.8709239130434783,0.0638586956521739,0.9334239130434783,0.6345108695652174,0.46059782608695654,0.30842391304347827,0.4877717391304348,0.9008152173913043,0.13179347826086957,0.09103260869565216
B_50,0.563953488372093,0.0,0.0,0.0,0.19057377049180327,0.9600694444444444,0.16459627329192547,0.0,0.0,0.0,0.5448369565217391,0.8138586956521738,0.6127717391304347,0.9796195652173912,0.8165760869565217,0.9578804347826086,0.18614130434782608,0.7296195652173912,0.26766304347826086,0.4008152173913044,0.3111413043478261,0.5122282608695652,0.49048913043478265,0.6345108695652174,0.96875,0.3736413043478261,0.5230978260869565,0.23777173913043478,0.9008152173913043,0.46875,0.8002717391304347,0.7513586956521738,0.19701086956521738,0.9171195652173912,0.3383152173913044,0.9932065217391304,0.7296195652173912,0.3627717391304348,0.6535326086956521,0.8763586956521738,0.3899456521739131,0.6263586956521738,0.30842391304347827,0.5203804347826086,0.8247282608695652,0.7785326086956521,0.11548913043478261,0.9932065217391304,0.7296195652173912,0.6453804347826086,0.8763586956521738,0.9035326086956521,0.30842391304347827,0.3953804347826087,0.811141304347826,0.7758152173913043,0.11548913043478261,0.6589673913043478
B_51,0.1453488372093023,0.0,0.0,0.0,0.694672131147541,0.0,0.5062111801242236,0.0,0.0,0.0,0.058423913043478264,0.07472826086956522,0.18885869565217392,0.06657608695652173,0.08831521739130434,0.13994565217391303,0.07744565217391304,0.3410326086956522,0.06929347826086955,0.05298913043478261,0.03125,0.042119565217391304,0.03125,0.7758152173913043,0.036684782608695655,0.11005434782608695,0.25679347826086957,0.036684782608695655,0.7975543478260869,0.09646739130434782,0.5203804347826086,0.6345108695652174,0.5421195652173912,0.1779891304347826,0.3627717391304348,0.08831521739130434,0.07472826086956522,0.19972826086956522,0.26766304347826086,0.08016304347826086,0.09375,0.12364130434782608,0.9252717391304347,0.08831521739130434,0.9741847826086956,0.9225543478260869,0.9171195652173912,0.08831521739130434,0.07472826086956522,0.27309782608695654,0.08016304347826086,0.08831521739130434,0.9252717391304347,0.07744565217391304,0.9605978260869565,0.9225543478260869,0.9171195652173912,0.4524456521739131
B_52,0.7383720930232558,0.0,0.0,0.0,0.0,0.2586805555555556,0.32608695652173914,0.0,0.0,0.4669811320754717,0.5176630434782609,0.7377717391304347,0.9442934782608695,0.9470108695652174,0.827445652173913,0.49592391304347827,0.17527173913043478,0.27309782608695654,0.21603260869565216,0.4415760869565218,0.8491847826086956,0.514945652173913,0.5067934782608695,0.7078804347826086,0.49320652173913043,0.11277173913043477,0.21603260869565216,0.18614130434782608,0.9388586956521738,0.30842391304347827,0.8817934782608695,0.7296195652173912,0.07472826086956522,0.09646739130434782,0.35733695652173914,0.9388586956521738,0.7459239130434783,0.6970108695652174,0.9116847826086956,0.7377717391304347,0.7459239130434783,0.9551630434782609,0.8192934782608695,0.1671195652173913,0.01766304347826087,0.827445652173913,0.10190217391304347,0.9388586956521738,0.7459239130434783,0.9089673913043478,0.7377717391304347,0.5801630434782609,0.8192934782608695,0.15625,0.025815217391304348,0.827445652173913,0.10190217391304347,0.7975543478260869
B_53,0.19186046511627905,0.0,0.0,0.0,0.23155737704918034,0.6440972222222222,0.0,0.0,0.0,0.0,0.47961956521739135,0.9307065217391304,0.2758152173913044,0.9660326086956521,0.41711956521739135,0.9252717391304347,0.13994565217391303,0.1480978260869565,0.23505434782608695,0.5230978260869565,0.2866847826086957,0.6100543478260869,0.4361413043478261,0.19701086956521738,0.764945652173913,0.35461956521739135,0.12635869565217392,0.20516304347826086,0.811141304347826,0.16168478260869565,0.34375,0.21603260869565216,0.49592391304347827,0.2703804347826087,0.40896739130434784,0.90625,0.9470108695652174,0.24320652173913043,0.09375,0.2866847826086957,0.998641304347826,0.9497282608695652,0.8301630434782609,0.13179347826086957,0.21875,0.8165760869565217,0.042119565217391304,0.90625,0.9470108695652174,0.09918478260869565,0.2866847826086957,0.5747282608695652,0.8301630434782609,0.12907608695652173,0.23233695652173914,0.8165760869565217,0.042119565217391304,0.05298913043478261
B_54,0.6802325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6179245283018867,0.4252717391304348,0.9660326086956521,0.3627717391304348,0.4524456521739131,0.9877717391304347,0.23777173913043478,0.26222826086956524,0.5692934782608695,0.2785326086956522,0.41983695652173914,0.8790760869565217,0.6073369565217391,0.18342391304347824,0.5557065217391304,0.08559782608695651,0.1480978260869565,0.40896739130434784,0.25135869565217395,0.9252717391304347,0.2703804347826087,0.5040760869565217,0.47146739130434784,0.12635869565217392,0.26766304347826086,0.6644021739130435,0.889945652173913,0.9334239130434783,0.2758152173913044,0.2404891304347826,0.9660326086956521,0.5448369565217391,0.23505434782608695,0.7894021739130435,0.5421195652173912,0.32472826086956524,0.7839673913043478,0.12092391304347826,0.889945652173913,0.9334239130434783,0.23505434782608695,0.9660326086956521,0.19701086956521738,0.7894021739130435,0.40625,0.33559782608695654,0.7839673913043478,0.12092391304347826,0.24592391304347824
B_55,0.9244186046511628,0.0,0.0,0.0,0.6127049180327869,0.296875,0.0,0.0,0.0,0.910377358490566,0.5366847826086956,0.7241847826086956,0.9660326086956521,0.8627717391304347,0.6698369565217391,0.998641304347826,0.6046195652173912,0.2595108695652174,0.11005434782608695,0.4877717391304348,0.9741847826086956,0.31929347826086957,0.485054347826087,0.36548913043478265,0.6942934782608695,0.7567934782608695,0.2105978260869565,0.07744565217391304,0.9850543478260869,0.4660326086956522,0.9442934782608695,0.33559782608695654,0.3627717391304348,0.46875,0.48233695652173914,0.9796195652173912,0.561141304347826,0.702445652173913,0.514945652173913,0.6671195652173912,0.9198369565217391,0.9904891304347826,0.7513586956521738,0.12364130434782608,0.9307065217391304,0.8790760869565217,0.1453804347826087,0.9796195652173912,0.5557065217391304,0.5394021739130435,0.6671195652173912,0.8029891304347826,0.7513586956521738,0.12364130434782608,0.9089673913043478,0.8790760869565217,0.1453804347826087,0.5855978260869565
B_56,0.47093023255813954,0.0,0.0,0.0,0.6905737704918034,0.6163194444444444,0.0,0.0,0.0,0.2688679245283019,0.40625,0.9850543478260869,0.13451086956521738,0.9116847826086956,0.90625,0.8138586956521738,0.13451086956521738,0.29483695652173914,0.09103260869565216,0.53125,0.7839673913043478,0.6508152173913043,0.12635869565217392,0.5040760869565217,0.7404891304347826,0.6317934782608695,0.2296195652173913,0.058423913043478264,0.8763586956521738,0.29483695652173914,0.8763586956521738,0.6154891304347826,0.3002717391304348,0.7785326086956521,0.7350543478260869,0.8491847826086956,0.9877717391304347,0.13179347826086957,0.34646739130434784,0.9089673913043478,0.8546195652173912,0.44429347826086957,0.36820652173913043,0.5122282608695652,0.30842391304347827,0.8138586956521738,0.05570652173913043,0.8491847826086956,0.9877717391304347,0.30298913043478265,0.9089673913043478,0.7540760869565217,0.36820652173913043,0.3899456521739131,0.3274456521739131,0.8138586956521738,0.05570652173913043,0.30298913043478265
B_57,0.12209302325581396,0.0,0.0,0.0,0.10040983606557377,0.4253472222222222,0.0,0.0,0.0,0.9764150943396226,0.422554347826087,0.936141304347826,0.6073369565217391,0.6345108695652174,0.13722826086956522,0.9904891304347826,0.4524456521739131,0.19701086956521738,0.18070652173913043,0.43342391304347827,0.9932065217391304,0.5991847826086956,0.33016304347826086,0.08288043478260869,0.7269021739130435,0.4116847826086957,0.1671195652173913,0.15081521739130435,0.7948369565217391,0.30298913043478265,0.5448369565217391,0.5964673913043478,0.22418478260869565,0.5828804347826086,0.7296195652173912,0.8763586956521738,0.936141304347826,0.4252717391304348,0.8627717391304347,0.297554347826087,0.8192934782608695,0.9959239130434783,0.48233695652173914,0.41983695652173914,0.07472826086956522,0.7948369565217391,0.07201086956521739,0.8763586956521738,0.936141304347826,0.8355978260869565,0.297554347826087,0.9605978260869565,0.48233695652173914,0.3383152173913044,0.08288043478260869,0.7948369565217391,0.07201086956521739,0.7567934782608695
